type,total_volts,total_amps,cgpu_volts,cgpu_amps
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,712,5040,160
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,160
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,160
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,160
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,160
run,5048,720,5040,160
run,5048,720,5040,160
run,5048,720,5040,160
run,5048,712,5040,160
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,160
run,5048,720,5040,160
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,160
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,160
run,5048,720,5040,160
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,712,5040,168
run,5048,712,5040,160
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,712,5040,160
run,5048,720,5040,168
run,5048,712,5040,160
run,5048,720,5040,160
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5040,728,5040,176
run,5048,728,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,712,5040,160
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,720,5040,160
run,5048,712,5040,160
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,160
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,160
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,160
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
